id,listing_url,last_scraped,source,name,description,picture_url,host_id,host_url,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
17343502,https://www.airbnb.com/rooms/17343502,2025-03-23,city scrape,Bright cosy studio,"The studio is exceptionnally well located. The nearest tramway stop is accross the street. Everything you need, from groceries shops to bars, is within a walking distance (5 minutes top).<br />The studio it self is very quite and remote from the city noise.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTczNDM1MDI=/original/53f2849f-d324-41d1-b213-9a934d3d149f.jpeg,77498934,https://www.airbnb.com/users/show/77498934,2016-06-13,"Madrid, Spain",within a few hours,100.0,56.0,f,https://a0.muscache.com/im/pictures/user/c7119261-dc05-478f-b3fb-843b866a340f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7119261-dc05-478f-b3fb-843b866a340f.jpg?aki_policy=profile_x_medium,1,5,"['email', 'phone']",t,t,Lancy,46.17395,6.12329,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Elevator"", ""Bed linens"", ""Room-darkening shades"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Paid parking on premises"", ""Hangers"", ""Wifi"", ""Heating"", ""Dining table"", ""Oven"", ""Dedicated workspace"", ""Clothing storage"", ""Microwave"", ""Elseve conditioner"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""Books and reading material"", ""City skyline view"", ""Hot water kettle"", ""Paid parking garage off premises"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Body soap"", ""Laundromat nearby"", ""Bathtub"", ""TV with standard cable"", ""Babysitter recommendations"", ""Essentials"", ""Electric stove""]",70.0,4,28,4,4,28,28,4.0,28.0,True,4,16,37,114,2025-03-23,109,12,1,114,10,96,4.54,4.68,4.5,4.75,4.73,4.6,4.54,f,1,1,0,0,1.11
17367427,https://www.airbnb.com/rooms/17367427,2025-03-23,city scrape,Bel appartement 80m2 aux eaux vives,"1 large bedroom, 1 living room, 1 kitchen, 1 bathroom, 1 toilet separates, very quiet street, top floor in small building 5 floor. very lively area 2 min from the lake, bus bars restaurants store nearby. Minimum 5 days",https://a0.muscache.com/pictures/ad9b8707-23a0-445b-8a74-9709c020d69f.jpg,59176889,https://www.airbnb.com/users/show/59176889,2016-02-17,"Geneva, Switzerland",Unknown,100.0,84.0,f,https://a0.muscache.com/im/pictures/user/e07f37ed-22d3-482b-8147-3f271e57437c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e07f37ed-22d3-482b-8147-3f271e57437c.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.20414,6.16135,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""TV"", ""Elevator"", ""Wifi"", ""Heating""]",250.0,5,12,5,5,12,12,5.0,12.0,True,23,53,83,358,2025-03-23,0,0,0,277,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,1,0,0,0.0
17414348,https://www.airbnb.com/rooms/17414348,2025-03-23,city scrape,Private room 10 min walking to WHO Airport Palexpo,"Excellent location, walking distance to WHO and UN Agencies, Airport and Palexpo. Very calm and big green parks environment",https://a0.muscache.com/pictures/9052eb8b-76a2-4d70-8161-0493692ba814.jpg,117764762,https://www.airbnb.com/users/show/117764762,2017-02-23,"Entre Rios, Argentina",Unknown,100.0,0.0,f,https://a0.muscache.com/im/pictures/user/6b50a5ca-11b5-46cf-a745-62a7bcb7fecb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6b50a5ca-11b5-46cf-a745-62a7bcb7fecb.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Grand-Saconnex,46.23563,6.12836,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Stove"", ""Dishwasher"", ""Private patio or balcony"", ""Park view"", ""Cooking basics"", ""Luggage dropoff allowed"", ""First aid kit"", ""Fire extinguisher"", ""Hangers"", ""Private living room"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Oven"", ""Hair dryer"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Iron"", ""TV with standard cable"", ""Essentials""]",91.0,2,5,2,2,5,5,2.0,5.0,True,26,56,86,86,2025-03-23,47,0,0,86,0,0,4.89,4.83,4.72,4.87,4.94,4.91,4.87,f,1,0,1,0,0.48
17457392,https://www.airbnb.com/rooms/17457392,2025-03-23,city scrape,A cozy room in Geneva,"A cozy, private room with a view to the garden, and a private bathroom. It is located within a 20 minute bus connection to both the airport and the Geneva central railway station Gare Cornavin.",https://a0.muscache.com/pictures/dec2d001-b805-4840-9399-802138114759.jpg,118194333,https://www.airbnb.com/users/show/118194333,2017-02-26,"Geneva, Switzerland",Unknown,100.0,20.0,f,https://a0.muscache.com/im/pictures/user/791c46cf-bf0a-4472-84ed-f3241306c57d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/791c46cf-bf0a-4472-84ed-f3241306c57d.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.20377,6.1141,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Central heating"", ""First aid kit"", ""Hot water"", ""Body soap"", ""Bathtub"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Room-darkening shades"", ""Essentials"", ""Host greets you"", ""Books and reading material"", ""Shampoo"", ""Paid parking off premises"", ""Hair dryer"", ""Ethernet connection""]",68.0,1,1125,1,1,1125,1125,1.0,1125.0,True,28,58,88,118,2025-03-23,11,1,0,118,1,6,4.91,4.91,4.64,5.0,4.91,4.64,4.82,f,1,0,1,0,0.11
17473908,https://www.airbnb.com/rooms/17473908,2025-03-23,city scrape,Beautiful/Renovated Apt-Peaceful&Central Location,"Sunny and quiet flat with terrace! In the center of Geneva!<br />1 Bedroom/living room are open to the balcony facing south.<br />The kitchen is big enough for 2 to 3 people to have dinner in. A small bathroom with shower and washer/dryer where fully renovated in 2017 (so is the separated restroom). You will find drawers, hangers and all the amenities for a comfortable daily life. Ideal for business or chilling.",https://a0.muscache.com/pictures/35d910ef-41b4-4e97-a4b4-252d1f437ab5.jpg,3528377,https://www.airbnb.com/users/show/3528377,2012-09-10,"Geneva, Switzerland",within an hour,78.0,88.0,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium,142,447,"['phone', 'work_email']",t,t,Commune de Genève,46.19191,6.15558,Entire rental unit,Entire home/apt,3,1.0,1 bath,6.0,2.0,"[""Lockbox"", ""Iron"", ""Kitchen"", ""Hot water"", ""Smoke alarm"", ""Fire extinguisher"", ""Elevator"", ""Hangers"", ""Self check-in"", ""Wifi"", ""Pets allowed"", ""Essentials"", ""Long term stays allowed"", ""Dryer"", ""Heating"", ""Washer"", ""Hair dryer""]",102.0,120,1125,2,120,1125,1125,86.4,1125.0,True,12,40,61,151,2025-03-23,79,0,0,151,0,0,4.54,4.68,4.8,4.82,4.71,4.49,4.34,f,95,86,7,0,0.82
17536030,https://www.airbnb.com/rooms/17536030,2025-03-23,city scrape,1 Bedroom Studio - ONU - Rooftop pool city view,"1 bedroom Studio - with pool <br />- 40m2<br /><br />Near UN, public trasnport at 10 minutes from the lake and city center.<br /><br /><br />-       1 bedroom with living corner<br />-       1 bathroom with<br />-       1 kitchenette<br />-        1 entrance hall <br />-        pool (Filled in summer time)<br />-        balcony (small)<br />-        park",https://a0.muscache.com/pictures/miso/Hosting-17536030/original/f0bb36ba-d7ab-4eae-9508-852b469f48f7.jpeg,10409307,https://www.airbnb.com/users/show/10409307,2013-12-03,"Geneva, Switzerland",within a day,79.0,30.0,f,https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_x_medium,31,31,"['email', 'phone']",t,t,Commune de Genève,46.22386,6.13326,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Crib"", ""Stove"", ""Elevator"", ""Bed linens"", ""Long term stays allowed"", ""Cooking basics"", ""Paid parking off premises"", ""TV"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Coffee maker"", ""High chair"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Extra pillows and blankets"", ""Portable fans"", ""Hot water kettle"", ""Dishes and silverware"", ""Iron"", ""Essentials"", ""Shared pool"", ""Host greets you""]",96.0,90,365,90,90,365,365,90.0,365.0,True,30,60,90,350,2025-03-23,11,0,0,269,0,0,4.45,4.55,4.36,4.73,4.55,4.82,4.18,f,30,30,0,0,0.12
17545071,https://www.airbnb.com/rooms/17545071,2025-03-23,city scrape,cosy room (chambre tres propre),"I offer a large bedroom with double bed in town, 5 minutes walk to the UN train station and 10 minutes by car Aeropprt , 1 minute bus and 2 minute tram way .<br />Wifi team in a large apartment with bathroom , separate toilet and equipped kitchen. Looks like home",https://a0.muscache.com/pictures/8a59ee46-f596-458c-a3c1-8b4415439268.jpg,109863316,https://www.airbnb.com/users/show/109863316,2017-01-04,"Geneva, Switzerland",Unknown,100.0,100.0,f,https://a0.muscache.com/im/pictures/user/86b70147-2b1f-4705-894d-6eca9a4febc8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/86b70147-2b1f-4705-894d-6eca9a4febc8.jpg?aki_policy=profile_x_medium,1,2,"['email', 'phone']",t,t,Commune de Genève,46.21519,6.13401,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Stove"", ""Bed linens"", ""Shampoo"", ""Cooking basics"", ""Paid parking off premises"", ""Baking sheet"", ""First aid kit"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Oven"", ""Hair dryer"", ""Pocket wifi"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""EV charger"", ""Refrigerator"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Iron"", ""Bathtub"", ""Essentials"", ""Ethernet connection""]",87.0,3,1125,15,15,1125,1125,15.0,1125.0,True,30,60,90,90,2025-03-23,221,0,0,90,0,0,4.58,4.72,4.64,4.75,4.77,4.65,4.65,t,1,0,1,0,2.26
17553767,https://www.airbnb.com/rooms/17553767,2025-03-23,city scrape,Apartment Mediteraneo - Geneva's Old Town,Old town appartment (room and Kitchen) in the very heart of Geneva is ready to host you for your best experience in the city! We welcome you to try living in a spirit of 19th century although with 21st centuries's provided comfort.  We assure your stay to be very cozy and comfortable.<br /><br />No elevator,https://a0.muscache.com/pictures/miso/Hosting-17553767/original/7c74c5b3-a304-4ef5-b064-3356b277b73a.jpeg,17231662,https://www.airbnb.com/users/show/17231662,2014-06-25,Unknown,within a few hours,94.0,90.0,f,https://a0.muscache.com/im/pictures/user/e5e752d1-43a7-4e65-a768-7267c2b13a23.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5e752d1-43a7-4e65-a768-7267c2b13a23.jpg?aki_policy=profile_x_medium,4,21,"['email', 'phone']",t,t,Commune de Genève,46.20128,6.14628,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Freezer"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Central heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Mini fridge"", ""Dining table"", ""Dedicated workspace"", ""Hair dryer"", ""Coffee maker: espresso machine"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""Washer \u2013\u00a0In unit"", ""Single oven"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Self check-in"", ""Essentials"", ""Electric stove""]",125.0,2,1125,1,2,1125,1125,2.0,1125.0,True,9,30,45,105,2025-03-23,25,22,0,105,21,132,4.84,4.76,4.64,4.92,4.92,4.92,4.6,f,2,2,0,0,0.26
17589735,https://www.airbnb.com/rooms/17589735,2025-03-23,city scrape,Beautiful apartment close to the center & palexpo,"This modern home is well located. It is 10 minutes from the city center and 10 minutes from the airport (Palexpo) by public transport, in a quiet area close to everything , food shop, shopping mall, public transport. There is a large living room, sofa bed, large bedroom with queenbed equipped kitchen, bathroom toilet with washing machine and dishwasher, internet and balcony.",https://a0.muscache.com/pictures/a4166ce2-fb7d-4fdd-b481-f10eff53666c.jpg,50286444,https://www.airbnb.com/users/show/50286444,2015-12-01,"Geneva, Switzerland",within a few hours,100.0,0.0,f,https://a0.muscache.com/im/pictures/user/c5a5984e-b5c3-4a81-ae26-6a518427ac25.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c5a5984e-b5c3-4a81-ae26-6a518427ac25.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.21125,6.12191,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Sound system"", ""Elevator"", ""Stove"", ""Bed linens"", ""Dishwasher"", ""Private patio or balcony"", ""Long term stays allowed"", ""Cooking basics"", ""Luggage dropoff allowed"", ""First aid kit"", ""Smoke alarm"", ""Fire extinguisher"", ""Hangers"", ""Free washer \u2013 In unit"", ""Exercise equipment"", ""Wifi"", ""HDTV with Netflix, standard cable"", ""Heating"", ""Indoor fireplace"", ""Hair dryer"", ""Oven"", ""Pocket wifi"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Breakfast"", ""Cleaning available during stay"", ""Refrigerator"", ""Extra pillows and blankets"", ""Free street parking"", ""Portable fans"", ""Shower gel"", ""Dishes and silverware"", ""Backyard"", ""Iron"", ""Record player"", ""Free parking on premises"", ""Body soap"", ""Bathtub"", ""Essentials"", ""Host greets you"", ""Ethernet connection""]",280.0,2,1125,2,2,1125,1125,2.0,1125.0,True,26,56,86,361,2025-03-23,14,0,0,280,0,0,4.86,4.93,4.79,4.85,4.79,4.62,4.54,f,1,1,0,0,0.14
17615948,https://www.airbnb.com/rooms/17615948,2025-03-23,city scrape,Room near UN and Airport,"My place is close to airport My place is perfect for couples, solo and business travelers.",https://a0.muscache.com/pictures/79142b23-dbc2-45ec-afef-9af3b59a168b.jpg,108826036,https://www.airbnb.com/users/show/108826036,2016-12-28,"Geneva, Switzerland",within an hour,100.0,20.0,f,https://a0.muscache.com/im/pictures/user/f09eb998-9343-461a-8429-5a313337d53a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f09eb998-9343-461a-8429-5a313337d53a.jpg?aki_policy=profile_x_medium,2,2,"['email', 'phone']",t,t,Grand-Saconnex,46.22654,6.11822,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Lock on bedroom door"", ""Private entrance"", ""Iron"", ""Kitchen"", ""Hot water"", ""TV"", ""Free parking on premises"", ""Dedicated workspace"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Heating"", ""Washer"", ""Hair dryer"", ""Luggage dropoff allowed""]",75.0,3,1125,3,3,1125,1125,3.0,1125.0,True,0,0,0,7,2025-03-23,3,0,0,7,0,0,4.67,4.67,5.0,5.0,5.0,4.67,5.0,f,2,1,1,0,0.03
17774350,https://www.airbnb.com/rooms/17774350,2025-03-23,city scrape,Charmant petit appartement,"Charming apartment historic center, living room, decorative fireplace, Netflix wifi cable tv, bedroom, desk, equipped kitchen, bathroom, shower, separate toilet, <br />center of the old city that is joined by pedestrian alleyways, cathedral, merchant streets, lake, many restaurants open every day, within walking distance, museums, university park,<br />Bus # 5 train station 10 min, airport 30 min,<br />Very quiet no pets, apartment and non-smoking building",https://a0.muscache.com/pictures/be9240d6-9737-4ddc-bd44-1b2aaa5afaaa.jpg,18734849,https://www.airbnb.com/users/show/18734849,2014-07-23,"Geneva, Switzerland",within a few hours,70.0,17.0,f,https://a0.muscache.com/im/pictures/user/cd6762b9-61cd-4ec3-b428-fc15e7576427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd6762b9-61cd-4ec3-b428-fc15e7576427.jpg?aki_policy=profile_x_medium,1,3,['phone'],t,t,Commune de Genève,46.19814,6.14929,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Elevator"", ""Stove"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Hangers"", ""Wifi"", ""Heating"", ""Washer"", ""Indoor fireplace"", ""Hair dryer"", ""Oven"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Breakfast"", ""Refrigerator"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Iron"", ""TV with standard cable"", ""Essentials"", ""Host greets you""]",108.0,3,30,2,3,30,30,2.9,30.0,True,11,21,34,307,2025-03-23,22,2,1,226,1,12,4.86,4.86,4.91,5.0,5.0,5.0,4.95,f,1,1,0,0,0.24
17939469,https://www.airbnb.com/rooms/17939469,2025-03-23,city scrape,Modern and quiet apartment.,"A bright new apartment of 80m2 with terrace of 10m2, facing south, comprising a large living room with kitchen, a large bedroom, a bedroom / study with a sofa bed, a parking in the basement, 20 minutes from the center of Geneva and the airport and a stone's throw from CERN (bus, tram nearby).",https://a0.muscache.com/pictures/2988fb2f-0823-482e-b18a-8c9125d6a6b0.jpg,123055481,https://www.airbnb.com/users/show/123055481,2017-03-28,"Meyrin, Switzerland",within an hour,100.0,83.0,f,https://a0.muscache.com/im/pictures/user/f838007b-cbad-40a6-8616-eb8811bffee0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f838007b-cbad-40a6-8616-eb8811bffee0.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone', 'work_email']",t,t,Meyrin,46.23099,6.07234,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Toaster"", ""Elevator"", ""Stove"", ""Freezer"", ""Bed linens"", ""Bluetooth sound system"", ""Blender"", ""Room-darkening shades"", ""Dishwasher"", ""Private patio or balcony"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""First aid kit"", ""Smoke alarm"", ""Hockey rink"", ""Hangers"", ""Wifi"", ""Dryer"", ""Garden view"", ""Heating"", ""Washer"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Pocket wifi"", ""Lockbox"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""EV charger"", ""Cleaning available during stay"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Outdoor furniture"", ""Hot water kettle"", ""Paid parking garage off premises"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Free parking on premises"", ""TV with standard cable"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""Paid parking garage on premises"", ""Clothing storage: closet and wardrobe"", ""Ethernet connection""]",200.0,3,21,3,3,21,21,3.0,21.0,True,15,45,75,112,2025-03-23,70,9,1,112,7,54,4.99,5.0,4.97,4.89,4.97,4.91,4.86,f,1,1,0,0,0.73
18015596,https://www.airbnb.com/rooms/18015596,2025-03-23,city scrape,GENEVA: Maison  + Jardin à 15 min du centre.,"House with garden located in a quiet residential area and 15 min from the center of Geneva by tram or bike. Public transportation is located 50 meters from the house. A direct bus to the airport in 30 minutes. <br />Ideal  for a family, 150 square meter garden with shaded terrace and barbecue. <br />House  on 3 levels: 2 children's bedrooms, 1 bedroom with a double bed, 2  bathrooms, 1 large living room/kitchen, 1 TV room. Free Wi-Fi. No smoking. Shops 50 meters away.",https://a0.muscache.com/pictures/0bff5ccc-e079-4427-876b-cec9c116d1f5.jpg,15235736,https://www.airbnb.com/users/show/15235736,2014-05-07,"Geneva, Switzerland",within a day,75.0,83.0,f,https://a0.muscache.com/im/pictures/user/User-15235736/original/8e579869-bf47-4da6-9a43-ebed86464f93.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-15235736/original/8e579869-bf47-4da6-9a43-ebed86464f93.jpeg?aki_policy=profile_x_medium,2,2,"['email', 'phone']",t,t,Lancy,46.19032,6.11751,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Toaster"", ""65 inch HDTV with Netflix"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Board games"", ""Freezer"", ""Bed linens"", ""Baby safety gates"", ""Room-darkening shades"", ""Dishwasher"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Smoke alarm"", ""Fire extinguisher"", ""Hangers"", ""Free washer \u2013 In unit"", ""Wifi"", ""Paid street parking off premises"", ""Garden view"", ""Heating"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""BBQ grill"", ""Coffee maker"", ""Lockbox"", ""High chair"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Outdoor furniture"", ""Piano"", ""Books and reading material"", ""Barbecue utensils"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Crib - available upon request"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Free dryer \u2013 In unit"", ""Bathtub"", ""Wine glasses"", ""Self check-in"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Indoor fireplace: pellet stove"", ""Changing table"", ""Children\u2019s dinnerware"", ""Conditioner"", ""Ethernet connection""]",288.0,7,210,4,7,210,210,6.9,210.0,True,0,0,0,33,2025-03-23,15,1,0,33,1,14,5.0,5.0,4.93,4.93,5.0,4.93,4.93,f,1,1,0,0,0.21
